casauliui	t ɐ s a ʊ lʲ ʊ ɪ
įutylėti	i ʊ tʲ iː lʲ eː tʲ ɪ
kdomiomis	kː d o mʲ o mʲ ɪ s
turėjusius	t ʊ rʲ eː j ʊ sʲ ʊ s
šūnui	ʃ uː n ʊ ɪ
kink	k i ŋ k
čuodate	t u ɔ d ɐ t ɛ
juok	j u ɔ k
nvarkingiausias	n ʋ ɐ ɾʲ kʲ ɪ nʲ ɡʲ æː ʊ sʲ ɛ s
fvelniosiomis	fʲ ʋʲ ɛ l nʲ oː sʲ o mʲ ɪ s
jkai	jː k ɐ j
įlogesnius	i l o ɡʲ ɛ sʲ nʲ ʊ s
huvusiems	h ʊ ʋ ʊ sʲ j ɛ m s
dalnagūbriai	d ɐ l n aː ɡ uː bʲ rʲ ɛ j
šaltas	ʃ aː l t ɐ s
cusseserėse	t ʊ sʲ ɛ sʲ ɛ rʲ eː sʲ ɛ
denkiškoji	dʲ æː nʲ kʲ ɪ ʃ k o j ɪ
mompiuteri	m o mʲ pʲ ʊ tʲ ɛ rʲ ɪ
horvegišką	h o r ʋʲ ɛ ɡʲ ɪ ʃ k aː
ūietuviškąją	uʲ j ɛ t ʊ ʋʲ ɪ ʃ k aː j æː
huodingesni	h u ɔ dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ ɪ
nvarkingesnis	n ʋ ɐ ɾʲ kʲ ɪ nʲ ɡʲ ɛ sʲ nʲ ɪ s
sukeliaujančias	s ʊ kʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ ʃʲ ɛ s
fmoniškus	f m oː nʲ ɪ ʃ k ʊ s
žiūrinčiam	ʒʲ uː rʲ ɪ nʲ tʲ ʃʲ ɛ m
šuosi	ʃ u ɔ sʲ ɪ
gausis	ɡ̪ ɐ ʊ̯ˑ s̪ʲ ɪ s̪
tmogiškų	t m oː ɡʲ ɪ ʃ k uː
niaulė	nʲ ɛ ʊ̯ˑ lʲ eː
vilkm	ʋʲ ɪ lʲ kʲ m
demaitiškieji	dʲ ɛ m ɐ j tʲ ɪ ʃʲ kʲ j ɛ j ɪ
kešką	kʲ æː ʃ k aː
tapnavusi	t ɐ p n aː ʋ ʊ sʲ ɪ
ūvarkingumu	u ʋ ɐ rʲ kʲ ɪ n ɡ ʊ m ʊ
yedvarlių	iʲ æː d ʋ ɐ ɾʲ lʲ uː
švarkingiausiąsias	ʃ ʋ ɐ ɾʲ kʲ ɪ nʲ ɡ æː ʊ sʲ æː sʲ ɛ s
šuvusiųjų	ʃ ʊ ʋ ʊ sʲ u j u
žedžiojančiomis	ʒʲ ɛ dʲ ʒʲ oː j ɛ nʲ tʲ ʃʲ o mʲ ɪ s
jenosiose	jʲ ɛ n oː sʲ o sʲ ɛ
mur	m ʊ r
daslaptingos	d ɐ s l ɐ p tʲ ɪ n ɡ o s
dspaniška	d s p aː nʲ ɪ ʃ k ɐ
girdis	ɡʲ ɪ rʲ dʲ ɪ s
caslaptingus	t ɐ s l ɐ p tʲ ɪ n ɡ ʊ s
meka	mʲ æː k ɐ
cuosiąs	t u ɔ sʲ æː s
carimai	t ɐ ɾʲ ɪ m ɐ j
kroliu	k ɾ oː lʲ ʊ
vokiškų	ʋ oː kʲ ɪ ʃ k uː
lažiausių	l ɐ ʒʲ æː ʊ sʲ uː
penesniąja	pʲ ɛ nʲ ɛ sʲ nʲ æː j ɛ
ylaidingesniąją	i l ɐ j dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ æː j æː
fuodingumas	f u ɔ d ɪ ŋ ɡ ʊ m ɐ s
baslaptingos	b ɐ s l ɐ p tʲ ɪ n ɡ o s
šalčiausias	ʃ ɐ lʲ tʲ ʃʲ æː ʊ sʲ ɛ s
tkirtume	tʲ kʲ ɪ ɾ t ʊ mʲ ɛ
teile	tʲ æː j lʲ ɛ
pokykliniu	p o kʲ iː kʲ lʲ ɪ nʲ ʊ
kvarkingu	k ʋ ɐ ɾʲ kʲ ɪ n ɡ ʊ
žmogiškiausiuosius	ʒ m o ɡʲ ɪ ʃʲ kʲ æː ʊ sʲ ʊ o sʲ ʊ s
convabalį	t oː n ʋ ɐ b ɐ lʲ iː
hlaidingiausiuosius	h l ɐ j dʲ ɪ nʲ ɡʲ æː ʊ sʲ ʊ o sʲ ʊ s
yodynais	i o dʲ iː n ɐ j s
ytarti	i t ɐ ɾ tʲ ɪ
jaizda	j ɐ ɪ̯ˑ z̪ d̪ ɐ
įatvėms	i aː tʲ ʋʲ eː m s
balsams	b ɐ l s aː m s
singvinus	sʲ ɪ nʲ ɡʲ ʋʲ ɪ n ʊ s
šlovėniškai	ʃ l o ʋʲ eː nʲ ɪ ʃ k ɐ j
yvaigždyno	i ʋ ɐ j ɡʲ ʒʲ dʲ iː n o
žvarkingais	ʒ ʋ ɐ ɾʲ kʲ ɪ n ɡ ɐ j s
nazdomis	n ɐ z d o mʲ ɪ s
ūuodavusiais	u u ɔ d ɐ ʋ ʊ sʲ ɛ j s
hškalbiuoju	h ʃ k ɐ l bʲ u ɔ j ʊ
benesniojo	bʲ ɛ nʲ ɛ sʲ nʲ o j o
buodingieji	b u ɔ dʲ ɪ nʲ ɡʲ j ɛ j ɪ
hspaniškais	h s p aː nʲ ɪ ʃ k ɐ j s
bražiajame	b ɾ ɐ ʒʲ æː j ɛ mʲ ɛ
sokęs	s oː kʲ æː s
bšžiūrinčius	b ʃʲ ʒʲ uː rʲ ɪ nʲ tʲ ʃʲ ʊ s
časlaptingo	t ɐ s l ɐ p tʲ ɪ n ɡ o
žėklos	ʒʲ eː k l o s
lurkiškame	l ʊ rʲ kʲ ɪ ʃ k ɐ mʲ ɛ
bmogiškąjį	b m oː ɡʲ ɪ ʃ k aː j iː
čušlampančiajame	t ʊ ʃ l ɐ m p ɐ nʲ tʲ ʃʲ ɛ j ɛ mʲ ɛ
gažesnei	ɡ ɐ ʒʲ ɛ sʲ nʲ ɛ j
sarkotikuose	s ɐ ɾ k o tʲ ɪ k ʊ o sʲ ɛ
faudininkas	f ɐ ʊ dʲ ɪ nʲ ɪ ŋ k ɐ s
šuslapyje	ʃ ʊ s l ɐ pʲ iː j ɛ
įlovakiškose	i l o ʋ aː kʲ ɪ ʃ k o sʲ ɛ
ndomiomis	nː d o mʲ o mʲ ɪ s
malėti	m ɐ lʲ eː tʲ ɪ
graikiška	ɡ r ɐ j kʲ ɪ ʃ k ɐ
hėdinčiojo	hʲ eː dʲ ɪ nʲ tʲ ʃʲ o j o
iiūrinčiojo	ɪʲ uː rʲ ɪ nʲ tʲ ʃʲ o j o
lpatingajame	lː p ɐ tʲ ɪ n ɡ ɐ j ɛ mʲ ɛ
sėdėti	sʲ eː dʲ eː tʲ ɪ
tvelnesnį	tʲ ʋʲ ɛ l nʲ ɛ sʲ nʲ iː
hūsiąs	h uː sʲ æ s
cornografinius	t o ɾ n o ɡ ɾ aː fʲ ɪ nʲ ʊ s
nažuoju	n ɐ ʒ u ɔ j ʊ
jrįžti	jʲ rʲ ǐː ʃʲ tʲ ɪ
iaugesnę	ɪ ɐ ʊ ɡʲ ɛ sʲ nʲ æː
upelyju	ʊ pʲ æː lʲ iː j ʊ
šlaidingesnės	ʃ l ɐ j dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ eː s
tenkija	t æː nʲ kʲ ɪ j ɛ
ialiucinuosi	ɪ ɐ lʲ ʊ tʲ sʲ ɪ n u o sʲ ɪ
fuodančiosios	f u ɔ d ɐ nʲ tʲ ʃʲ o sʲ o s
lemaitišką	lʲ ɛ m ɐ j tʲ ɪ ʃ k aː
ivaigždes	ɪ ʋ ɐ j ɡʲ ʒʲ dʲ ɛ s
dietų	d j ɛ t u
ytuburas	i t ʊ b ʊ ɾ ɐ s
jurkiškojoje	j ʊ rʲ kʲ ɪ ʃ k o j o j ɛ
gemaičiui	ɡʲ ɛ m ɐ j tʲ ʃʲ ʊ ɪ
llogiausių	l l o ɡʲ æː ʊ sʲ uː
jroliui	j ɾ oː lʲ ʊ ɪ
faltąja	f ɐ l t aː j ɛ
htuburo	h t ʊ b ʊ ɾ o
kražesnė	k ɾ ɐ ʒʲ ɛ sʲ nʲ eː
nalnodarų	n ɐ l n oː d ɐ r uː
erotiškajaš	ɛ ɾ o tʲ ɪ ʃ k ɐ j ɛ ʃ
erotiškomis	ɛ ɾ o tʲ ɪ ʃ k o mʲ ɪ s
hietuviškuoju	hʲ j ɛ t ʊ ʋʲ ɪ ʃ k ʊ o j ʊ
fmogiškai	f m oː ɡʲ ɪ ʃ k ɐ j
talbanti	t ɐ l b ɐ nʲ tʲ ɪ
šatviškuose	ʃ aː tʲ ʋʲ ɪ ʃ k ʊ o sʲ ɛ
fusbroliais	f ʊ s b r o lʲ ɛ j s
ledieviškų	lʲ ɛ dʲ j ɛ ʋʲ ɪ ʃ k uː
cietuviškos	tʲ j ɛ t ʊ ʋʲ ɪ ʃ k o s
vaizdingosū	ʋ ɐ j zʲ dʲ ɪ n ɡ o sʲ ː
kaudotojams	k ɐ ʊ d oː t o j ɛ m s
šaklas	ʃ ä̌ː k l ɐ s̪
sspūdingesnis	sː s p uː dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ ɪ s
nmogau	n m o ɡ ɐ u
dilioje	dʲ ɪ lʲ o j ɛ
lapnams	l ɐ p n a m s
čurėsiančius	t ʊ rʲ eː sʲ ɛ nʲ tʲ ʃʲ ʊ s
čuosi	t u ɔ sʲ ɪ
yvaigždiškiausiame	i ʋ ɐ j ɡʲ ʒʲ dʲ ɪ ʃʲ kʲ æː ʊ sʲ ɛ mʲ ɛ
teilę	tʲ æː j lʲ æː
cspūdingiausi	tː s p uː dʲ ɪ nʲ ɡʲ æː ʊ sʲ ɪ
bvelniųjų	bʲ ʋʲ ɛ l nʲ uː j uː
taltas	t aː l t ɐ s
žernelyg	ʒʲ ɛ r nʲ ɛ lʲ iː ɡ
ikirtumais	ɪʲ kʲ ɪ ɾ t ʊ m ɐ j s
npenelio	nʲ pʲ ɛ nʲ æː lʲ o
bdomiu	bː d o mʲ ʊ
cmulkmeniškesnėmis	t m ʊ lʲ kʲ mʲ ɛ nʲ ɪ ʃʲ kʲ ɛ sʲ nʲ eː mʲ ɪ s
svarkingiausias	s ʋ ɐ ɾʲ kʲ ɪ nʲ ɡʲ æː ʊ sʲ ɛ s
ūėmių	uʲ eː mʲ uː
įaliucinavusiu	i ɐ lʲ ʊ tʲ sʲ ɪ n aː ʋ ʊ sʲ ʊ
tornografiniuose	t o ɾ n o ɡ ɾ aː fʲ ɪ nʲ ʊ o sʲ ɛ
crancūziškų	t r ɐ n t s uː zʲ ɪ ʃ k uː
ūuvusi	u ʊ ʋ ʊ sʲ ɪ
lyžti	lʲ iː ʒʲ tʲ ɪ
fučinys	f ʊ t͡ʃʲ ɪ n̪ʲ iː s̪
ūmones	u m oː nʲ ɛ s
svelnesniąją	sʲ ʋʲ ɛ lʲ nʲ ɛ sʲ nʲ æː j æː
ūuvusiomis	u ʊ ʋ ʊ sʲ o mʲ ɪ s
darios	d ä̌ː rʲ oː s̪
senajame	sʲ ɛ n aː j ɛ mʲ ɛ
šiliam	ʃʲ ɪ lʲ æː m
žvelniems	ʒʲ ʋʲ ɛ l nʲ j ɛ m s
sėdinčiuoju	sʲ eː dʲ ɪ nʲ tʲ ʃʲ ʊ o j ʊ
daltajam	d ɐ l t aː j ɛ m
palintiems	p aː lʲ ɪ nʲ tʲ j ɛ m s
čedieviškume	tʲ ɛ dʲ j ɛ ʋʲ ɪ ʃ k ʊ mʲ ɛ
įloguosiuose	i l o ɡ ʊ o sʲ ʊ o sʲ ɛ
iražiu	ɪ ɾ ɐ ʒʲ ʊ
čškalbiausiasis	t ʃ k ɐ l bʲ æː ʊ sʲ ɛ sʲ ɪ s
neniškosiomis	nʲ æː nʲ ɪ ʃ k o sʲ o mʲ ɪ s
ktarimus	kː t ɐ ɾʲ ɪ m ʊ s
hietuviškasis	hʲ j ɛ t ʊ ʋʲ ɪ ʃ k ɐ sʲ ɪ s
dalintis	d aː lʲ ɪ nʲ tʲ ɪ s
hažiausių	h ɐ ʒʲ æː ʊ sʲ uː
hokančiuosiuose	h oː k ɐ nʲ tʲ ʃʲ ʊ o sʲ ʊ o sʲ ɛ
cebeprisikiškiakopūsteliaujantįjį	tʲ ɛ bʲ ɛ pʲ rʲ ɪ sʲ ɪ kʲ ɪ ʃʲ kʲ ɛ k o p uː sʲ tʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ iː j iː
lalsuose	l ɐ l s ʊ o sʲ ɛ
nražiausių	n ɾ ɐ ʒʲ æː ʊ sʲ uː
hiniško	hʲ ɪ nʲ ɪ ʃ k o
lilku	lʲ ɪ l k ʊ
titė	tʲ ɪ tʲ eː
čedvarlės	tʲ æː d ʋ ɐ ɾʲ lʲ eː s
iėgančios	ɪʲ eː ɡ ɐ nʲ tʲ ʃʲ o s
yroporcijos	i r ɔ p ɔ r t̪͡s̪ ɪ j oː s
hedieviškiausios	hʲ ɛ dʲ j ɛ ʋʲ ɪ ʃʲ kʲ æː ʊ sʲ o s
tatvėse	t aː tʲ ʋʲ eː sʲ ɛ
foks	f o k s
barkeliaujantį	b ɐ rʲ kʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ iː
tvelniųjų	tʲ ʋʲ ɛ l nʲ uː j uː
paidė	p ɐ j dʲ eː
atidavusian	ɐ tʲ ɪ d aː ʋ ʊ sʲ ɛ n
įurėsianti	i ʊ rʲ eː sʲ ɛ nʲ tʲ ɪ
šaugiausiai	ʃ ɐ ʊ ɡʲ æː ʊ sʲ ɛ j
iušis	ɪ ʊ ʃʲ ɪ s̪
buodančiosios	b u ɔ d ɐ nʲ tʲ ʃʲ o sʲ o s
gražiems	ɡ ɾ ɐ ʒʲ j ɛ m s
įažiausiam	i ɐ ʒʲ æː ʊ sʲ ɛ m
vartojančiais	ʋ ɐ r t oː j ɛ nʲ tʲ ʃʲ ɛ j s
šurėję	ʃ ʊ rʲ eː j æː
sainuojančia	s ɐ j n u ɔ j ɛ nʲ tʲ ʃʲ ɛ
joteriškiesiems	j oː tʲ ɛ ɾʲ ɪ ʃʲ kʲ j ɛ sʲ j e m s
hdomesnę	hː d o mʲ ɛ sʲ nʲ æː
jilpa	jʲ ɪ l p ɐ
žardavėją	ʒ ɐ ɾ d ɐ ʋʲ eː j æː
ūodžiais	u oː dʲ ʒʲ ɛ j s
dokyklinius	d o kʲ iː kʲ lʲ ɪ nʲ ʊ s
iadagys	ɪ ɐ d̪ ɐ ɡʲ ǐː s̪
lokyklinėmis	l o kʲ iː kʲ lʲ ɪ nʲ eː mʲ ɪ s
letvarka	lʲ ɛ t ʋ ɐ ɾ k ɐ
meliaujantiesiems	mʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ j ɛ sʲ j ɛ m s
briežas	bʲ ɾʲ i ɛ ʒ ɐ s
dotosas	d o t o s ɐ s
ąžuolu	aː ʒ ʊ ɔ lʲ ʊ
ūįslingesniuosius	uʲ iː sʲ lʲ ɪ nʲ ɡʲ ɛ sʲ nʲ u ɔ sʲ ʊ s
žurkiška	ʒ ʊ rʲ kʲ ɪ ʃ k ɐ
sreitasis	s ɾ ɛ j t ɐ sʲ ɪ s
hurinčiosiomis	h ʊ rʲ ɪ nʲ tʲ ʃʲ o sʲ o mʲ ɪ s
mrancūziškuosiuose	m r ɐ n t s uː zʲ ɪ ʃ k ʊ o sʲ ʊ o sʲ ɛ
davėjus	d ɐ ʋʲ eː j ʊ s
puodingais	p u ɔ dʲ ɪ n ɡ ɐ j s
pdomiai	pː d oː m ɛ j
čiūrime	tʲ u ɾʲ ɪ mʲ ɛ
gruzijoje	ɡ r ʊ zʲ ɪ j o j ɛ
žaladė	ʒ ɐ l aː d eː
djaustymą	dʲ j æ uː sʲ tʲ iː m aː
įlizgančio	iʲ lʲ ɪ z ɡ ɐ nʲ tʲ ʃʲ o
iakyti	ɪ ɐ kʲ iː tʲ ɪ
ūažesniąją	u ɐ ʒʲ ɛ sʲ nʲ æː j æː
mrancūziškosios	m r ɐ n t s uː zʲ ɪ ʃ k o sʲ o s
tbrolis	tː b r o lʲ ɪ s
firgas	fʲ ɪ r ɡ ɐ s
fylinčiomis	fʲ iː lʲ ɪ nʲ tʲ ʃʲ o mʲ ɪ s
beškų	bʲ ɛ ʃ k uː
glizgančiu	ɡʲ lʲ ɪ z ɡ ɐ nʲ tʲ ʃʲ ʊ
nemynas	nʲ ɛ mʲ iː n ɐ s
žučiuojančiuoju	ʒ ʊ tʲ ʃʲ u ɔ j ɛ nʲ tʲ ʃʲ ʊ o j ʊ
vokiškp	ʋ oː kʲ ɪ ʃ k p
įalbantysis	i ɐ l b ɐ nʲ tʲ i sʲ ɪ s
šurėdavę	ʃ ʊ rʲ eː d ɐ ʋʲ æː
haliucinuojančiajai	h ɐ lʲ ʊ tʲ sʲ ɪ n u o j ɛ nʲ tʲ ʃʲ ɛ j ɛ j
jdingas	jː dʲ ɪ n ɡ ɐ s
čražiuosius	t ɾ ɐ ʒʲ u ɔ sʲ ʊ s
hompiuteriai	h o mʲ pʲ ʊ tʲ ɛ rʲ ɛ j
baugesnių	b ɐ ʊ ɡʲ ɛ sʲ nʲ uː
kiniškas	kʲ ɪ nʲ ɪ ʃ k ɐ s
fuodingesni	f u ɔ dʲ ɪ nʲ ɡʲ ɛ sʲ nʲ ɪ
žiniški	ʒʲ ɪ nʲ ɪ ʃʲ kʲ ɪ
sietuviškoms	sʲ j ɛ t ʊ ʋʲ ɪ ʃ k o m s
purinčiais	p ʊ rʲ ɪ nʲ tʲ ʃʲ ɛ j s
iraugas	ɪ ɾ a u ɡ ɐ s
tornografiškiausiajai	t o r n o ɡ r ɐ fʲ ɪ ʃʲ kʲ æː ʊ sʲ ɛ j ɛ j
svastika	s ʋ aː sʲ tʲ ɪ k ɐ
tietuviškuoju	tʲ j ɛ t ʊ ʋʲ ɪ ʃ k ʊ o j ʊ
žaugiam	ʒ ɐ ʊ ɡʲ æː m
įuomišką	i u ɔ mʲ ɪ ʃ k aː
kspaniškųjų	k s p aː nʲ ɪ ʃ k uː j uː
cėdinčios	tʲ eː dʲ ɪ nʲ tʲ ʃʲ o s
bspūdingiausiai	bː s p uː dʲ ɪ nʲ ɡʲ æː ʊ sʲ ɛ j
yaidimas	i ɐ ɪ d i m ɐ s
dugnas	d ʊ ɡ n ɐ s
bažąjį	b aː ʒ aː j iː
įražesnis	i ɾ ɐ ʒʲ ɛ sʲ nʲ ɪ s
pzoterminiu	p z o tʲ ɛ rʲ mʲ ɪ nʲ ʊ
kštatuiravo	k ʃ t ɐ t ʊ ɪ ɾ aː ʋ o
čėgančiąją	tʲ eː ɡ ɐ nʲ tʲ ʃʲ æː j æː
gvelnesnėms	ɡʲ ʋʲ ɛ l nʲ ɛ sʲ nʲ eː m s
cilioje	tʲ ɪ lʲ o j ɛ
gučiuosiančią	ɡ ʊ tʲ ʃʲ u ɔ sʲ ɛ nʲ tʲ ʃʲ æː
naryti	n ɐ ɾʲ iː tʲ ɪ
jąveika	j aː ʋʲ ɛ j k ɐ
iilkui	ɪʲ ɪ l k ʊ ɪ
žnstrukcijose	ʒ n s t r ʊ k t sʲ ɪ j ɔ sʲ æ
ioteriškiausioms	ɪ o tʲ ɛ ɾʲ ɪ ʃ kʲ æː ʊ sʲ o m s
botosai	b o t o s ɐ j
dražiausios	d ɾ ɐ ʒʲ æː ʊ sʲ o s
mylinčiomis	mʲ iː lʲ ɪ nʲ tʲ ʃʲ o mʲ ɪ s
žavėjose	ʒ ɐ ʋʲ eː j o sʲ ɛ
ptebinčio	pʲ tʲ æː bʲ ɪ nʲ tʲ ʃʲ o
cučiuosiančiai	t ʊ tʲ ʃʲ u ɔ sʲ ɛ nʲ tʲ ʃʲ ɛ j
dilesnius	dʲ ɪ lʲ ɛ sʲ nʲ ʊ s
ūražiausių	u ɾ ɐ ʒʲ æː ʊ sʲ uː
šoteriškomis	ʃ oː tʲ ɛ ɾʲ ɪ ʃ k o mʲ ɪ s
kpermatozoidams	kʲ pʲ ɛ ɾ m ɐ t o z o j d ɐ m s
iaknis	ɪ ɐ kʲ n̪ʲ ɪ s̪
kpermatozoidas	kʲ pʲ ɛ ɾ m ɐ t o z o j d ɐ s
kiknalaižyje	kʲ ɪ k n ɐ l ɐ j ʒʲ iː j ɛ
taniško	t aː nʲ ɪ ʃ k o
žtebintieji	ʒʲ tʲ æː bʲ ɪ nʲ tʲ j ɛ j ɪ
bokyklose	b o kʲ iː k l o sʲ ɛ
šiūri	ʃʲ u ɾʲ ɪ
bpatumas	bː p ɐ t ʊ m ɐ s
btuburais	b t ʊ b ʊ ɾ ɐ j s
bvelniais	bʲ ʋʲ ɛ l nʲ ɛ j s
albaniškosp	ɐ l b aː nʲ ɪ ʃ k o sʲ p
apipjaustykitu	ɐ pʲ ɪ pʲ j æ u sʲ tʲ i kʲ ɪ tʲ ʊ
iučiuojantis	ɪ ʊ tʲ ʃʲ u ɔ j ɛ nʲ tʲ ɪ s
meveidis	mʲ ɛ ʋʲ ɛ j dʲ ɪ s
ragas	r ä̌ː ɡ ɐ s̪
bedžiojančiosiomis	bʲ ɛ dʲ ʒʲ oː j ɛ nʲ tʲ ʃʲ o sʲ o mʲ ɪ s
hkristi	hʲ kʲ ɾʲ ɪ sʲ tʲ ɪ
įlyva	i l i ʋ ɐ
bvarkinguosius	b ʋ ɐ ɾʲ kʲ ɪ n ɡ ʊ o sʲ ʊ s
gvelniu	ɡʲ ʋʲ ɛ l nʲ ʊ
donas	d ôː n̪ ɐ s̪
dmogiškojo	d m oː ɡʲ ɪ ʃ k o j o
haltesnių	h ɐ lʲ tʲ ɛ sʲ nʲ uː
cvaigždiškąją	t ʋ ɐ j ɡʲ ʒʲ dʲ ɪ ʃ k aː j æː
erotiškiausiuosk	ɛ ɾ o tʲ ɪ ʃʲ kʲ æː ʊ sʲ ʊ o sʲ k
vorm	ʋ o r m
jeniškosiomis	jʲ æː nʲ ɪ ʃ k o sʲ o mʲ ɪ s
hultūra	h ʊ l t u r ɐ
netuose	nʲ ɛ t ʊ o sʲ ɛ
įapnavusiųjų	i ɐ p n aː ʋ ʊ sʲ uː j uː
slausti	s l a ʊ s t ɪ
vilkš	ʋʲ ɪ l k ʃ
sreituoju	s ɾ ɛ j t u ɔ j ʊ
jrietaras	jʲ rʲ ɪ̂ ə t̪ ä̌ː r ɐ s̪
suomiškais	s u ɔ mʲ ɪ ʃ k ɐ j s
sraikiškuoju	s r ɐ j kʲ ɪ ʃ k ʊ o j ʊ
žšžiūrinčia	ʒ ʃʲ ʒʲ uː rʲ ɪ nʲ tʲ ʃʲ ɛ
ūuodavusiaisiais	u u ɔ d ɐ ʋ ʊ sʲ ɛ j sʲ ɛ j s
abchazuosš	ɐ p x aː z u ə sʲ ʃ
daką	d aː k aː
fspūdingos	fː s p uː dʲ ɪ n ɡ o s
sietuviškoje	sʲ j ɛ t ʊ ʋʲ ɪ ʃ k o j ɛ
aklau	ɐ k l aː ʊ
žėklas	ʒʲ eː k l ɐ s
nvelnesnius	nʲ ʋʲ ɛ l nʲ ɛ sʲ nʲ ʊ s
bažasis	b ɐ ʒ ɐ sʲ ɪ s
ūedžiojančiosiomis	uʲ ɛ dʲ ʒʲ oː j ɛ nʲ tʲ ʃʲ o sʲ o mʲ ɪ s
įeliaujančio	iʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ ʃʲ o
žvaigždiškame	ʒ ʋ ɐ j ɡʲ ʒʲ dʲ ɪ ʃ k ɐ mʲ ɛ
jamba	j a m b ɐ
žvaigždiškos	ʒ ʋ ɐ j ɡʲ ʒʲ dʲ ɪ ʃ k o s
šdomu	ʃː d o m ʊ
gvarkingais	ɡ ʋ ɐ ɾʲ kʲ ɪ n ɡ ɐ j s
jiedynus	jʲ j ɛ dʲ iː n ʊ s
ugninga	ʊ ɡʲ nʲ ɪ n ɡ ɐ
hudelis	h ʊ dʲ ɛ lʲ ɪ s
hatantis	h aː t ɐ nʲ tʲ ɪ s
cšdaigųjį	t ʃ d ɐ j ɡ uː j iː
iukeliauti	ɪ ʊ kʲ ɛ lʲ æ ʊ tʲ ɪ
dusakliams	d ʊ s ɐ kʲ lʲ ɛ m s
yuosmukiams	i u ɔ s m ʊ kʲ ɛ m s
mruzijai	m r ʊ zʲ ɪ j ɛ j
nurkišku	n ʊ rʲ kʲ ɪ ʃ k ʊ
aklojl	ɐ k l o j l
treitajam	t ɾ ɛ j t aː j ɛ m
gena	ɡʲ æ̌ː n̪ ɐ
jeliaujančio	jʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ ʃʲ o
hornografinė	h o ɾ n o ɡ ɾ aː fʲ ɪ nʲ eː
legu	lʲ ɛ ɡ ʊ
janiško	j aː nʲ ɪ ʃ k o
įyvūnais	iʲ iː ʋ uː n ɐ j s
gaudotojams	ɡ ɐ ʊ d oː t o j ɛ m s
mkeliaujančiosios	mː kʲ ɛ lʲ æ ʊ j ɛ nʲ tʲ ʃʲ o sʲ o s
fvaigždėms	f ʋ ɐ j ɡʲ ʒʲ dʲ eː m s
mmogiškuosius	m m oː ɡʲ ɪ ʃ k ʊ o sʲ ʊ s
hurėjusių	h ʊ rʲ eː j ʊ sʲ uː
ktaliją	k t aː lʲ ɪ j æː
muvusiems	m ʊ ʋ ʊ sʲ j ɛ m s
navusiems	n aː ʋ ʊ sʲ j ɛ m s
iaiktavardis	ɪ ɐ j k t aː ʋ ɐ rʲ dʲ ɪ s
šiūluose	ʃʲ uː l ʊ o sʲ ɛ
lenąją	lʲ æː n aː j æː
čapnavusi	t ɐ p n aː ʋ ʊ sʲ ɪ
hieštukas	hʲ i ɛ ʃ t ʊ k ɐ s
cjaustykite	tʲ j æ u sʲ tʲ i kʲ ɪ tʲ ɛ
hmonėmis	h m o nʲ eː mʲ ɪ s
įylėsiančios	iʲ iː lʲ eː sʲ ɛ nʲ tʲ ʃʲ o s
žalnu	ʒ aː l n ʊ
dražiausiuose	d ɾ ɐ ʒʲ æː ʊ sʲ ʊ o sʲ ɛ
hnygoms	hʲ nʲ iː ɡ o m s
jeniškesnis	jʲ ɛ nʲ ɪ ʃʲ kʲ ɛ sʲ nʲ ɪ s
žuodingame	ʒ u ɔ dʲ ɪ n ɡ ɐ mʲ ɛ
luslapio	l ʊ s l ɐ pʲ o
kdomią	kː d oː mʲ æː
baliucinuojančiojo	b ɐ lʲ ʊ tʲ sʲ ɪ n u o j ɛ nʲ tʲ ʃʲ o j o
lemaitę	lʲ ɛ m ɐ j tʲ æː
kėklinių	kʲ eː kʲ lʲ ɪ nʲ uː
byvūnu	bʲ iː ʋ uː n ʊ
įeniausiųjų	iʲ ɛ nʲ æː ʊ sʲ uː j uː
įražų	i ɾ aː ʒ uː
mdomesnis	mː d o mʲ ɛ sʲ nʲ ɪ s
iiliausi	ɪʲ ɪ lʲ æː ʊ sʲ ɪ
sompiuteriai	s o mʲ pʲ ʊ tʲ ɛ rʲ ɛ j
yudelis	i ʊ dʲ ɛ lʲ ɪ s
pmones	p m oː nʲ ɛ s
įaugių	i ɐ ʊ ɡʲ uː
šmones	ʃ m oː nʲ ɛ s
tietuviško	tʲ j ɛ t ʊ ʋʲ ɪ ʃ k o
degi	dʲ ɛ ɡʲ ɪ
purėdami	p ʊ rʲ eː d ɐ mʲ ɪ
caramą	t aː ɾ ɐ m aː
yoteriškuose	i oː tʲ ɛ ɾʲ ɪ ʃ k ʊ o sʲ ɛ
hmegenys	h̪ʲ mʲ æ̌ː ɡʲ ɛ n̪ʲ iː s̪
čalva	t ɐ l ʋ ɐ
ženkiškoji	ʒʲ æː nʲ kʲ ɪ ʃ k o j ɪ
tražiąja	t ɾ ɐ ʒʲ æː j ɛ
natei	n aː tʲ ɛ j
