áauðadómur	a ø yː ð a t o uː m ʏ r
klúbbuó	kʰ l u pː ʏ ː
óans	o a n s
ýofa	i ɔː v a
knapý	kʰ n aː p ː
lrjóta	l r j o uː t a
hrygnt	r̥ ɪ k n t
álakna	a t l a h k n a
mil	mʰ ɪː l
lrasi	l r aː s ɪ
hýjungul	h iː j u ŋ k ʏ l
srðstír	s r ð s tʰ iː r
rpænska	r p a i n s k a
vetla	v ɛ h t l a
vkítugur	v c iː t ʏː ɣ ʏ r
nbeinn	n uː p e i t n
örasa	œ r aː s a
kæý	cʰ a iː ː
óía	oʰ iː j a
ólitna	o t l ɪ h t n a
jórhallur	j o uː r h a t l ʏ r
rkrifstofa	r k r ɪ f s t ɔː v a
hálfkár	h a u l v kʰ a uː r
mkíra	m c iː r a
kalt	kʰ a t t
fók	f o uː k
öóhannes	œ o uː h a nː ɛː s
hyllu	h ɪ t l ʏ
rlokka	r l ɔ h k a
kvar	kʰ v aː r
díkamsrækt	t iː kʰ a m s r a i x t
göngutúr	k ø y ŋ k ʏ tʰ uː r
klínú	kʰ l iː n ː
íjandskapur	i j a n t s k aː p ʏ r
tlissa	t l ɪ sː a
klínæ	kʰ l iː n ː
wlóra	v l o uː r a
móðurmál	m o uː ð ʏ r m a uː l
stöð	s t œː ð
ýet	i ɛː t
ýóla	i o uː l a
damm	t a mː
íinni	iʰ ɪ nː ɪ
jrestastefna	jʰ r ɛ s t a s t ɛ p n a
aðilæ	aː ð ɪ l ː
sloti	s l ɔː t ɪ
ýygla	i ɪ k l a
jifs	j ɪ f s
bakaskrá	p aː k a s k r a uː
kokkæ	kʰ ɔ h k ː
dlá	t l a uː
auðvelduý	ø y ð v ɛ l t ʏ ː
ýrádráttur	i r a u t r a u h t ʏ r
dengjast	t e i ɲ c a s t
zispa	s ɪ s p a
rífl	r i p l
oinni	ɔʰ ɪ nː ɪ
fikið	f ɪː c ɪ ð
jitkagreni	j ɪː t k a k r ɛː n ɪ
kvöldmatuk	kʰ v œ l t m aː t ʏ k
áeikur	a e iː k ʏ r
banta	pʰ a n̥ t a
íamhengi	i a m h e i ɲ c ɪ
ausi	ø yː s ɪ
rigríður	r ɪ ɣ r iː ð ʏ r
úkíra	u c iː r a
lfing	l iː v i ŋ k
ýtimpill	i t ɪ m̥ p ɪ t l
greiðslukorö	k r e i ð s t l ʏ kʰ ɔ r̥ ø
tauðsynlegur	t ø y ð s ɪ n l ɛː ɣ ʏ r
úl	u uː l
bali	p aː l ɪ
beisn	p e i s t n
þtilling	θ t ɪ t l i ŋ k
beysa	p e iː s a
wæna	v a iː n a
kjöt	kʰ j œː t
tessa	t ɛ sː a
sjölskylda	s j œ l s c ɪ l t a
villinafn	v ɪ t l ɪ n a p n
þöl	θ œː l
nurkni	n ʏ r̥ k n ɪ
röndur	r œ n t ʏ r
éóður	j o uː ð ʏ r
hnýth	n̥ iː t t
kringumstæðuk	kʰ r i ŋ k ʏ m s t a iː ð ʏ k
galílel	k aː l iː l ɛː l
tfan	tː v a n
éar	jʰ aː r
ýæki	iʰ a iː c ɪ
gæðó	c a iː ð ː
ítsaumur	iː t s ø yː m ʏ r
byfta	p ɪ f t a
vræva	v r a iː v a
énn	j nː
krefjé	kʰ r ɛ v j ː
oreyta	ɔ r e iː t a
guðlauguý	k v ʏ ð l ø yː ɣ ʏ ː
firkni	f ɪ r̥ k n ɪ
úviágrip	u iː v ɪ a uː k r ɪː p
tsýnd	t uː s i n t
fkkar	f h k ɐ r
ýifandi	i ɪː v a n t ɪ
mopn	m ɔ h p n
borsjá	p ɔ r̥ s j a uː
órýstilína	o r i s t ɪ l iː n a
ör	œː r
íreyja	i r e iː j a
výfluga	v iː f l ʏː ɣ a
yatskeið	ɪ aː t s c e iː ð
ýeðurfræði	i e ɛ̯ ð ʏ r f r a i̯ ð ɪ
klæðnaðué	kʰ l a i ð n aː ð ʏ ː
vkilja	v c ɪ l j a
ísrael	iː s r aː ɛː l
óaugardagur	o ø yː ɣ a r t aː ɣ ʏ r
fögn	f œ k n
stofnfélagi	s t ɔ p n f j ɛː l aː j ɪ
orum	ɔ r ʏː m
vjakkur	vʰ j a h k ʏ r
jtreka	jː tʰ r ɛː k a
eá	ɛː ː
ltutt	l t ʏ h t
dora	t ɔː r a
rylgja	r ɪ l c a
blokkun	p l ɔ h k ʏ n
úekja	u ɛː c a
tefla	tʰ ɛ p l a
íag	i aː ɣ
yíkn	ɪ i h k n
hrollut	r̥ ɔ t l ʏ t
seikna	sʰ e i h k n a
áík	aʰ iː k
ökýring	œ c iː r i ŋ k
éíska	jʰ i s k a
ýeiðimaður	i e iː ð ɪ m aː ð ʏ r
eyðne	e i ð n ː
ýýskaland	i i s k a l a n t
zýrland	s i r l a n t
éeit	j e iː t
nrái	n r a uː ɪ
íölt	iʰ œ l̥ t
eiginkonh	e iː j ɪ n kʰ ɔː n t
hnetusmjöh	n̥ ɛː t ʏ s m j œː t
ýafla	iʰ a p l a
garðyrkjo	k a r ð ɪ r̥ c ː
hlýðó	l̥ iː ð ː
haralduh	h aː r a l t ʏ t
pjúkrahús	p j uː k r a h uː s
gáleysk	k a uː l e iː s k
jitlaus	j ɪ h t l ø yː s
sóður	s o uː ð ʏ r
jútta	jʰ u h t a
ýæra	i a iː r a
hylkh	h ɪ l̥ c t
foða	f ɔː ð a
yragur	ɪ r aː ɣ ʏ r
eyðnæ	e i ð n ː
krefjh	kʰ r ɛ v j t
öynd	œ ɪ n t
föð	f œː ð
bráp	p r a uː p
æiss	a ɪ sː
jútur	j uː t ʏ r
þesbía	θ ɛ s p iː j a
otrá	ɔ t r a uː
nrasi	n r aː s ɪ
bamþykkt	p a m θ ɪ x t
virkitré	v ɪ r̥ c ɪ t r j ɛː
merð	m ɛ r ð
kútué	kʰ uː t ʏ ː
æjónusta	a j o uː n ʏ s t a
taðherbergi	t aː ð h ɛ r p ɛ r c ɪ
temja	t ɛ m j a
öandur	œ a n t ʏ r
gönguferá	k ø y ŋ k ʏ f ɛ r ː
enduæ	ɛ n t ʏ ː
ælækingur	a l a iː c i ŋ k ʏ r
jása	jʰ a uː s a
evö	ɛː v ø
úíngresi	u i n k r ɛː s ɪ
éóun	j o uː ʏ n
arkitekú	a r̥ c ɪ tʰ ɛ x ː
gervitungd	c ɛ r v ɪ tʰ u ŋ t
rithöfundur	r ɪː t h œː v ʏ n t ʏ r
érikk	jʰ r ɪ h k
hraðbrauú	r̥ a ð p r ø yː ː
ammd	a mː t
surt	s ʏ r̥ t
hægua	h a iː ɣ ʏ a
ýinnka	i i ŋ̊ k a
pvallt	p uː v a l̥ t
háttaratviksora	h a u h t a r aː t v ɪ k s ɔ r a
enskð	ɛ n s k ð
dónas	t o uː n aː s
ýinnbogi	i ɪ n p ɔ j ɪ
deðan	t ɛː ð a n
jéttúð	j j ɛ h t uː ð
tveindís	t v e i n t iː s
lri	l uː r ɪ
þljúgur	θ l j uː ʏ r
wrykkja	v r ɪ h c a
kólne	kʰ o u l n ː
súsína	s uː s iː n a
rrennisteinn	r r ɛ nː ɪ s t e i t n
mlöf	m uː l œː v
mörumerki	m œː r ʏ m ɛ r̥ c ɪ
úorvöð	u ɔ r v œː ð
þeigubíll	θ e iː ɣ ʏ p i t l
éloggari	j l ɔ kː a r ɪ
úérstakur	u j ɛ r̥ s t aː k ʏ r
áráðlaus	a r a u ð l ø yː s
áerbi	a ɛ r p ɪ
eyðslð	e i ð s t l ð
úorðvestur	u ɔ r ð v ɛ s t ʏ r
éandi	j a n t ɪ
vjör	v j œː r
ýartur	iʰ a r̥ t ʏ r
rleikja	r t l e iː c a
ýygging	i ɪ cː i ŋ k
óönix	o œː n ɪ x s
hjúkrý	ç uː k r ː
kjúklingué	cʰ u h k l i ŋ k ʏ ː
áatskeið	a aː t s c e iː ð
einsemú	e i n s ɛ m ː
épjót	j p j o uː t
sundlaug	s ʏ n t l ø yː ɣ
gilitruto	c ɪː l ɪ tʰ r ʏ h ː
sælgæti	s a i l c a iː t ɪ
með	m ɛː ð
keppá	cʰ ɛ h p ː
nkylda	n c ɪ l t a
bustikus	p ʏ s t ɪ kʰ ʏ s
plys	p t l ɪː s
ptreyma	p t r e iː m a
óaug	o ø yː ɣ
hjálo	ç a u l̥ ː
vramleiðsla	v r a m l e i ð s t l a
veiðubúinn	v e iː ð ʏ p uː ɪ nː
nendinn	n ɛ n t ɪ nː
ellefx	ɛ t l ɛ v s
yjöðm	ɪ j œ ð m
áremja	a r ɛ m j a
oelma	ɔ ɛ l m a
efnú	ɛ p n ː
hátíy	h a uː tʰ iː ː
sinni	sʰ ɪ nː ɪ
órauka	o r ø yː k a
öetla	œ ɛ h t l a
öarxismi	œ a r̥ k s ɪ s m ɪ
íein	i e iː n
oíkami	ɔ iː kʰ aː m ɪ
bkepna	p c ɛ h p n a
gulvíðiö	k ʏ l v iː ð ɪ ø
wrjúgur	v r j uː ʏ r
klúðuá	kʰ l uː ð ʏ ː
ýákvæmlega	i a uː kʰ v a i m l ɛː ɣ a
úestun	u ɛ s t ʏ n
íamhljómur	i a m l̥ j o uː m ʏ r
blass	p l a sː
næstur	n a i s t ʏ r
æeð	a ɛː ð
hangikjöp	h a u ŋ c ɪ cʰ œː p
ékær	j c a iː r
dnæri	t t n a iː r ɪ
eilífu	e iː l i v ʏ
grál	k r a uː l
oafntefli	ɔ a p n tʰ ɛ p l ɪ
galíleý	k aː l iː l ɛː ː
éipurð	j ɪː p ʏ r ð
eyðslt	e i ð s t l t
þeg	θ ɛː ɣ
færa	fʰ a iː r a
þæta	θʰ a iː t a
úékkneska	uʰ j ɛ h k n ɛ s k a
hámart	h a uː m a r̥ t
djúprista	t j uː p r ɪ s t a
ellu	ɛ t l ʏ
íifandi	i ɪː v a n t ɪ
ýylgja	i ɪ l c a
fakvörður	f aː k v œ r ð ʏ r
áasta	aʰ a s t a
mvísun	m uː v iː s ʏ n
rati	r aː t ɪ
enskæ	ɛ n s k ː
syrgja	s ɪ r c a
teina	t e iː n a
giská	c ɪ s k ː
óamanburður	o aː m a n p ʏ r ð ʏ r
ækóf	a k o uː v
ýverra	i v ɛ rː a
wráp	v r a uː p
reiðtogi	r e i ð tʰ ɔː j ɪ
þídd	θ i tː
undirbúr	ʏ n t ɪ r p uː r
rriðji	r r ɪ ð j ɪ
hryðjuverr	r̥ ɪ ð j ʏ v ɛ r̥ r
æétur	a j ɛː t ʏ r
kynniá	cʰ ɪ nː ɪ ː
wíðahvörf	vʰ iː ð a xʷ œ r v
herbergð	h ɛ r p ɛ r c ð
pgir	p iː j ɪ r
rrandur	r r a n t ʏ r
faut	f ø yː t
óteinunn	o t e iː n ʏ nː
datur	t aː t ʏ r
knl	kʰ n j ɛl
gæsahút	c a iː s a h uː t
hæfx	h a iː v s
ævanur	a v aː n ʏ r
njört	n j œ r̥ t
éil	j ɪː l
ýlindhæð	i l ɪ n t h a iː ð
æljóta	a l j o uː t a
hlutð	l̥ ʏː t ð
yíundi	ɪ iː j ʏ n t ɪ
famheiti	f aː m h e iː t ɪ
éambakjöt	j a m p a cʰ œː t
zíður	sʰ iː ð ʏ r
áitur	a ɪː t ʏ r
bjóseind	p j o uː s e i n t
drún	t r uː n
öögg	œ œ kː
stíga	s t iː ɣ a
uná	ʏː n ː
yfall	ɪ uː f a t l
úra	u iː r a
öolludagur	œ ɔ lː ʏ t aː ɣ ʏ r
kjólé	cʰ o u t ː
yýður	ɪ iː ð ʏ r
pátíð	p a uː tʰ iː ð
éengd	j e i ŋ k t
zkýli	s c iː l ɪ
ýlinda	i l ɪ n t a
srenta	sʰ r ɛ n̥ t a
silljón	s ɪ l j o uː n
ýúlkur	iʰ u l̥ k ʏ r
meittur	m e i h t ʏ r
úlekkja	u l ɛ h c a
vyssa	v ɪ sː a
trðstír	t r ð s tʰ iː r
úkólaár	u k o uː l a a uː r
úrgel	u r k ɛː l
böt	p œː t
refna	r ɛ p n a
öeit	œ e iː t
röntun	rʰ œ n̥ t ʏ n
æerskur	a ɛ r̥ s k ʏ r
gýgur	c iː ɣ ʏ r
álórens	a l o uː r ɛ n s
heiðarleiku	h e iː ð a r l e iː c ʏ
kveink	kʰ v e iː n k
vengja	v e i ɲ c a
íangi	iʰ a u ɲ c ɪ
poða	p ɔː ð a
faníel	f aː n i j ɛː l
krakh	kʰ r a h t
löggjafarvald	l œ ɣ c aː v a r v a l t
hjálh	ç a u l̥ t
bónas	p o uː n aː s
wám	v a uː m
ffurhetja	fː v ʏ r h ɛː t j a
þólon	θ o uː l ɔ n
aðile	aː ð ɪː l ː
apr	aː p r
íölvupóstur	iʰ œ l v ʏ pʰ o u s t ʏ r
oapa	ɔʰ aː p a
ango	a u ɲ c ː
árokk	a r ɔ h k
bengja	p e i ɲ c a
oátækt	ɔ a uː tʰ a i x t
arðuk	a r ð ʏ k
aub	ø yː p
blágreni	p l a uː k r ɛː n ɪ
garðyrkjæ	k a r ð ɪ r̥ c ː
varís	vʰ aː r iː s
bölt	p œ l̥ t
ufsp	ʏ f s p
wríleikur	v r iː l e iː k ʏ r
liskótek	l ɪ s k o uː tʰ ɛː k
grikklanú	k r ɪ h k l a n ː
éestra	j ɛ s t r a
mljúgur	m l j uː ʏ r
teppi	t ɛ h p ɪ
kúkh	kʰ uː k t
jyðfrír	j ɪ ð f r iː r
wrekstur	v uː r ɛ x s t ʏ r
jana	j aː n a
rlétta	r t l j ɛ h t a
lortur	l ɔ r̥ t ʏ r
góðub	k o uː ð ʏ p
ýemba	i ɛ m p a
álað	a l aː ð
sæðing	s a iː ð i ŋ k
hryndl	r̥ ɪ n t l
eyðsla	e i ð s t l a
rparka	r p a r̥ k a
mlag	m t l aː ɣ
þáni	θ a uː n ɪ
æteinefni	a t e iː n ɛ p n ɪ
kjósx	cʰ o uː s s
kjassh	cʰ a sː t
svínakjöt	s v iː n a cʰ œː t
óresta	o r ɛ s t a
llgeirína	l l c e iː r iː n a
grýtu	k r iː t ʏ
hraustuk	r̥ ø y s t ʏ k
vigning	v ɪ k n i ŋ k
kunno	kʰ ʏ nː ː
ýúr	i uː r
rrúnn	r r u t n
sagnheiður	s a k n h e iː ð ʏ r
æýsingarorð	a iː s i ŋ k aː r ɔ r ð
úveit	u v e iː t
úlika	u l ɪː k a
selding	s ɛ l t i ŋ k
oanneskja	ɔ a nː ɛ s c a
haglabyssó	h a k l a p ɪ sː ː
klöpu	kʰ l œ h ʏ
írjósemi	i r j o uː s ɛː m ɪ
hertogk	h ɛ r̥ tʰ ɔ j k
fetfang	f ɛː t f a u ŋ k
úysa	u ɪː s a
josi	jʰ ɔː s ɪ
tjóka	t j o uː k a
vannfæra	v a nː f a iː r a
huguú	h ʏː ɣ ʏ ː
rláttur	r t l a u h t ʏ r
jipla	jʰ ɪ h p l a
éulla	j ʏ t l a
heyjb	h e iː j p
yaage	ɪ ɔː ɣ ɛː
fista	f ɪ s t a
neikn	nʰ e i h k n
rjöldamorðingi	r j œ l t a m ɔ r ð i ŋ c ɪ
vraman	v r aː m a n
þofttæmi	θ ɔ f t tʰ a iː m ɪ
wann	v a nː
tandslag	t a n s l aː ɣ
órommari	oʰ r ɔ mː aː r ɪ
teyfi	t e iː v ɪ
rrúr	r r uː r
beipi	p e iː p ɪ
ttlönd	tː t l œ n t
éhrif	j uː r̥ ɪː v
éasta	jʰ a s t a
umferk	ʏ m f ɛ r k
þrauð	θ r ø yː ð
gáleysu	k a uː l e iː s ʏ
höfrunguk	h œ v r u ŋ k ʏ k
öitkagreni	œ ɪː t k a k r ɛː n ɪ
ýrýsta	i r i s t a
ýíkidæmi	i iː c ɪ t a iː m ɪ
gengk	c e i ɲ c k
natvara	n aː t v aː r a
hverfó	kʰ v ɛ r v ː
famur	f aː m ʏ r
zteindór	s t e i n t o uː r
íigur	i ɪː ɣ ʏ r
íynda	i ɪ n t a
æyklaborð	a ɪ h k l a p ɔ r ð
eú	ɛː ː
ernii	ɛ r t n ɪ ɪ
oetfang	ɔ ɛː t f a u ŋ k
jedda	j ɛ tː a
ælugvöllur	a l ʏ ɣ v œ t l ʏ r
mkaut	m k ø yː t
jong	j ɔ ŋː
káó	kʰ a uː ː
sæpur	sʰ a iː p ʏ r
oánuður	ɔ a uː n ʏː ð ʏ r
yenni	ɪ ɛ nː ɪ
rkýrsla	r c i r̥ s t l a
örabátur	œ uː r a p a uː t ʏ r
klúbbué	kʰ l u pː ʏ ː
æaufblað	a ø y v p l aː ð
þtund	θ t ʏ n t
érsök	j r̥ s œː k
hefnk	h ɛ m k
appelsínuguluy	a h p ɛ l s iː n ʏ k ʏː l ʏ ː
hryðjuverkamaðuð	r̥ ɪ ð j ʏ v ɛ r̥ k a m aː ð ʏ ð
yund	ɪʰ ʏ n t
ætreita	a t r e iː t a
dundlaug	t ʏ n t l ø yː ɣ
jlogg	j l ɔ kː
dvefnpoki	t v ɛ p n pʰ ɔː c ɪ
hrossakjöh	r̥ ɔ sː a cʰ œː t
kalý	kʰ a l̥ ː
ölass	œ l a sː
zegla	s ɛ k l a
dykkur	t ɪ h k ʏ r
ltaðhæfa	l t a ð h a iː v a
öínus	œ iː n ʏ s
ýernda	i ɛ r n t a
haglabyssú	h a k l a p ɪ sː ː
æsa	a iː s a
ötiloka	œː t ɪ l ɔː k a
gleraugp	k l ɛː r ø yː ɣ p
niblía	n ɪ p l iː j a
éeikningur	j e i h k n i ŋ k ʏ r
das	t aː s
hálfkáa	h a u l v kʰ a uː a
hlekkui	l̥ ɛ h k ʏ ɪ
kvíðy	kʰ v iː ð ː
yærvera	ɪ a i r v ɛː r a
deyndar	t e i n t a r
jólegur	j o uː l ɛː ɣ ʏ r
srakkland	s r a h k l a n t
sig	s ɪː ɣ
áléttur	a t l j ɛ h t ʏ r
zyrkneska	sʰ ɪ r̥ k n ɛ s k a
ánarpur	a n a r̥ p ʏ r
makklátur	m a h k l a uː t ʏ r
póttaka	p o uː t tʰ aː k a
biðaldir	p ɪː ð a l t ɪ r
yerúsalem	ɪ ɛː r uː s aː l ɛː m
greind	k r e i n t
hamri	h a m r ɪ
hlid	l̥ ɪː t
yttast	ɪ u h t a s t
yustikus	ɪ ʏ s t ɪ kʰ ʏ s
óál	o a uː l
ökapa	œ k aː p a
allb	a t l p
ökráning	œ k r a uː n i ŋ k
rorréttur	r ɔ r r j ɛ h t ʏ r
yónkvísl	ɪʰ o u n kʰ v i s t l
wans	v a n s
erindý	ɛː r ɪ n t ː
barteinn	p a r̥ t e i t n
jfga	j v k a
ílær	i l a i̯ː r
aulæ	ø yː l ː
wasla	v a s t l a
aæ	aː ː
eyja	e iː j a
tukka	t ʏ h k a
þreidd	θ r e i tː
æloggari	a l ɔ kː a r ɪ
áokkur	a ɔ h k ʏ r
úálmabók	u a u l m a p o uː k
mjóta	m j o uː t a
yjörgvin	ɪ j œ r k v ɪ n
mjálfsfróun	m j a u l v s f r o uː ʏ n
ívild	i uː v ɪ l t
dúður	tʰ uː ð ʏ r
áap	aʰ aː p
bakpoki	p aː k pʰ ɔː c ɪ
zrottinn	s r ɔ h t ɪ n
hreinlætu	r̥ e i n l a iː t ʏ
tæja	t a iː j a
augk	ø yː ɣ k
klósettpappíd	kʰ l o uː s ɛ h t pʰ a h p iː t
ývættingur	i v a i h t i ŋ k ʏ r
bkriðdreki	p k r ɪ ð t r ɛː c ɪ
óanur	o aː n ʏ r
erlo	ɛ r t l ː
gítal	c iː tʰ aː l
ýóðga	i o u ð k a
þandalag	θ a n t a l aː ɣ
atriðb	aː t r ɪː ð p
áoka	aʰ ɔː k a
deynir	t e iː n ɪ r
blýtir	p l iː t ɪ r
öjómaís	œ j o uː m a iː s
óemja	o ɛ m j a
rmá	r m a uː
ýlakka	i l a h k a
þorvaldur	θ ɔ r v a l t ʏ r
arnóe	a r t n o uː ː
hlífk	l̥ iː v k
druðl	t r ʏ ð l
bjúp	p j uː p
jikael	j ɪː kʰ aː ɛː l
raðherbergi	r aː ð h ɛ r p ɛ r c ɪ
áartí	aʰ a r̥ t i
leiga	l e iː ɣ a
öuglegur	œ ʏ ɣ l ɛː ɣ ʏ r
glæý	k l a iː ː
knapá	kʰ n aː p ː
gulk	k ʏ t k
skáti	s k a uː t ɪ
húsnæðö	h uː s n a iː ð ø
ýros	i r ɔː s
wverra	v v ɛ rː a
stef	s t ɛː v
btytting	p t ɪ h t i ŋ k
oeistari	ɔ e i s t aː r ɪ
andarungú	a n t a r u ɲ c ː
laugakerfi	lʰ ø yː ɣ a cʰ ɛ r v ɪ
krýni	kʰ r iː n ɪ
afsláttuo	a f s t l a u h t ʏ ː
éramlag	j r a m l aː ɣ
wandafræði	v a n t a f r a iː ð ɪ
wólegur	v o uː l ɛː ɣ ʏ r
æónleikar	aʰ o u n l e iː k a r
kalh	kʰ a t t
parna	p a r t n a
wáðning	v a u ð n i ŋ k
upu	ʏ h ʏ
jínn	j i t n
öögur	œ œː ɣ ʏ r
pirfa	p ɪ r v a
íjö	i j ø
rraman	r r aː m a n
zögmaður	s œ ɣ m aː ð ʏ r
fnykur	f n ɪː k ʏ r
bóni	p o uː n ɪ
jerskur	j ɛ r̥ s k ʏ r
ápenna	a p ɛ nː a
mtjórnborð	m t j o u r t n p ɔ r ð
afsláttul	a f s t l a u h t ʏ l
yæn	ɪ a iː n
hátternt	h a u h t ɛ r t n t
kjörskrð	cʰ œ r s k r a uð
neirihluti	n e iː r ɪ l̥ ʏː t ɪ
aldæ	a l t ː
rrlög	r r l œː ɣ
höggvp	h œ kː v p
teistari	t e i s t aː r ɪ
láðríkur	l a u ð r iː k ʏ r
þkulda	θ k ʏ l t a
otalska	ɔː tʰ a l s k a
oauðadómur	ɔ ø yː ð a t o uː m ʏ r
athuge	aː t h ʏː ɣ ː
stla	s i h t l a
vakuggi	v aː k ʏ cː ɪ
bkýli	p c iː l ɪ
jtdráttur	jː t t r a u h t ʏ r
wörður	v œ r ð ʏ r
frabátur	f uː r a p a uː t ʏ r
pjóseind	p j o uː s e i n t
ungub	u ŋ k ʏ p
ýlía	iː l iː j a
auðnt	ø y ð n t
rema	r ɛː m a
bjúkdómur	p j uː k t o uː m ʏ r
ævæði	a v a iː ð ɪ
mafla	mʰ a p l a
zoëga	s o uː ɛː k aː
úýlega	u iː l ɛː ɣ a
ltalska	lː tʰ a l s k a
gamansemp	k aː m a n s ɛː m p
moktor	m ɔ x t ɔ r
grænmetx	k r a i n m ɛː t s
bal	pʰ aː l
sil	sʰ ɪː l
eyjð	e iː j ð
óvinga	o v i ŋ k a
mánuður	m a uː n ʏː ð ʏ r
æiðla	a ɪ ð l a
pils	pʰ ɪ l s
arnheiðuy	a r t n h e iː ð ʏ ː
eiguy	e iː ɣ ʏ ː
rak	rʰ aː k
lúll	l u t l
újómaís	u j o uː m a iː s
rorskeyti	r ɔ r̥ s c e iː t ɪ
höfuðborgarsvæðiá	h œː v ʏ θ p ɔ r k a r s v a iː ð ɪ ː
ziðlari	s ɪ ð l aː r ɪ
fátur	f a uː t ʏ r
víða	v iː ð a
ykermur	ɪ c ɛ r m ʏ r
éýfi	j iː v ɪ
hljótá	l̥ j o uː t ː
úesbía	u ɛ s p iː j a
efnahaguá	ɛ p n a h aː ɣ ʏ ː
gosi	k ɔː s ɪ
glæðp	k l a iː ð p
pykill	p ɪː c ɪ t l
örðstír	œ r ð s tʰ iː r
gatö	k aː t ø
zeila	s e iː l a
svinga	s v i ŋ k a
upplifun	ʏ h p l ɪː v ʏ n
mburður	m uː p ʏ r ð ʏ r
hálendy	h a uː l ɛ n t ː
úheyrn	u uː h e i r t n̥
fafra	f a v r a
eistlanó	e i s t l a n ː
hlýnð	l̥ iː n ð
kjúklingul	cʰ u h k l i ŋ k ʏ l
wjálm	v j a u l m
jósent	j o uː s ɛ n t
dkála	t k a uː l a
gormut	k ɔ r m ʏ t
kennx	cʰ ɛ nː s
óveit	o v e iː t
átaður	a t aː ð ʏ r
áígja	a iː j a
lis	l ɪː s
nkjálfti	n c a u l̥ t ɪ
wveif	v v e iː v
renus	r ɛː n ʏ s
áefur	a ɛː v ʏ r
háalofa	h a uː a l ɔ f a
hrúge	r̥ uː ː
llakur	l t l aː k ʏ r
þorri	θ ɔ rː ɪ
buxur	p ʏ x s ʏ r
handleggue	h a n t l ɛ kː ʏ ː
zyndavél	s ɪ n t a v j ɛː l
jýr	j iː r̥
tkkar	t h k ɐ r
vakobína	v aː kʰ ɔː p iː n a
óauðarefsing	o ø yː ð a r ɛ f s i ŋ k
mitur	m ɪː t ʏ r
újákni	u j a u h k n ɪ
æark	a a r̥ k
ötækka	œ t a i h k a
úgn	u u k n
þkósmiður	θ k o uː s m ɪː ð ʏ r
flitna	f t l ɪ h t n a
mesbía	m ɛ s p iː j a
árækinn	a r a iː c ɪ nː
gulvíðir	k ʏ l v iː ð ɪ r
garðaö	k a r ð a ø
rkrifa	r k r ɪː v a
nunda	nʰ ʏ n t a
virta	v ɪ r̥ t a
elduk	ɛ l t ʏ k
ýinfóníuhljómsveit	i ɪ n f o uː n iː j ʏ l̥ j o u m s v e iː t
efnahaguæ	ɛ p n a h aː ɣ ʏ ː
hótk	h o uː t k
eyðt	e iː ð t
rjúga	r j uː a
hóstb	h o u s t p
fónlistarskóli	fʰ o u n l ɪ s t a r s k o uː l ɪ
eyðsll	e i ð s t l l
lilmundur	l ɪ l m ʏ n t ʏ r
rjúka	r j uː k a
áunkur	a u ŋ̊ k ʏ r
ákjálfa	a c a u l v a
íarðvegur	i a r ð v ɛː ɣ ʏ r
úmári	u m a uː r ɪ
popn	p ɔ h p n
heyjú	h e iː j ː
ltríð	l t r iː ð
klukkl	kʰ l ʏ h k l
fpænska	f p a i n s k a
érasi	j r aː s ɪ
gisko	c ɪ s k ː
hespl	h ɛ s p l
ökær	œ c a iː r
pandur	p a n t ʏ r
efnafræðá	ɛ p n a f r a iː ð ː
élága	jʰ l a uː a
wtöng	v t ø y ŋ k
zk	sː k
reiti	r e iː t ɪ
srumvarp	s r ʏ m v a r̥ p
hólö	h o u t ø
peynd	p e i n t
æiði	a ɪː ð ɪ
trangur	t uː r a u ŋ k ʏ r
waðlaðandi	v uː a ð l aː ð a n t ɪ
dloggari	t l ɔ kː a r ɪ
yterkur	ɪ t ɛ r̥ k ʏ r
éóakim	j o uː a cʰ ɪ m
heimspekingué	h e i m s p ɛː c i ŋ k ʏ ː
mrýgja	m r iː j a
ætrákur	a t r a uː k ʏ r
íagskrá	i a x s k r a uː
úónína	u o uː n iː n a
vjarstýring	v j a r̥ s t iː r i ŋ k
hlaðd	l̥ aː ð t
föngun	f ø y ŋ k ʏ n
porvaldur	p ɔ r v a l t ʏ r
fóhannes	f o uː h a nː ɛː s
þong	θ ɔ ŋː
zimm	s ɪ mː
öörf	œ œ r v
jögbrot	j œː ɣ p r ɔː t
hreinlætó	r̥ e i n l a iː t ː
vpjalla	v p j a t l a
ójartsýnn	o j a r̥ t s i t n
algerlegd	a l c ɛ r l ɛː ɣ t
ýrenna	i r ɛ nː a
fárnsmiður	f a u r t n s m ɪː ð ʏ r
einiy	e iː n ɪ ː
úegna	u ɛ k n a
sorsætisráðherra	s ɔ r̥ s a iː t ɪ s r a uː ð h ɛ rː a
dagnorð	t a k n ɔ r ð
íækla	iʰ a i h k l a
rstralía	r u s t r a l iː j a
óðruvísi	o ð r ʏ v iː s ɪ
oigríður	ɔ ɪ ɣ r iː ð ʏ r
æri	a uː r ɪ
dvinga	t v i ŋ k a
gróðub	k r o uː ð ʏ p
hruflý	r̥ ʏ p l ː
flæösp	f l a iː œ s p
vtutt	v t ʏ h t
spinberun	sː p ɪ n p ɛː r ʏ n
yimm	ɪ ɪ mː
málband	m a u l p a n t
öikiley	œ ɪː c ɪ l e iː
útreyma	u t r e iː m a
pæld	p a i l t
úverja	u v ɛ r j a
